"","speciesKey","species","endem_class","perc_zt","n","usageKey","scientificName","canonicalName","rank","status","confidence","matchType","kingdom","phylum","order","family","genus","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","synonym","class","label"
"270",3105114,"Espeletia estanislana","[0.5,0.99)",0.833333333333333,6,3105114,"Espeletia estanislana Cuatrec.","Espeletia estanislana","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Espeletia",6,7707728,220,414,3065,3105048,FALSE,"Magnoliopsida","Espeletia_estanislana"
"271",3105115,"Espeletia dugandii","[0.5,0.99)",0.857142857142857,7,3105115,"Espeletia dugandii Cuatrec.","Espeletia dugandii","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Espeletia",6,7707728,220,414,3065,3105048,FALSE,"Magnoliopsida","Espeletia_dugandii"
"272",3105117,"Espeletia conglomerata","[0.5,0.99)",0.983870967741935,62,3105117,"Espeletia conglomerata A.C.Sm.","Espeletia conglomerata","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Espeletia",6,7707728,220,414,3065,3105048,FALSE,"Magnoliopsida","Espeletia_conglomerata"
"273",3105118,"Espeletia jaramilloi","[0.99,1]",1,5,3105118,"Espeletia jaramilloi S.Díaz","Espeletia jaramilloi","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Espeletia",6,7707728,220,414,3065,3105048,FALSE,"Magnoliopsida","Espeletia_jaramilloi"
"274",3105120,"Espeletia arbelaezii","[0.5,0.99)",0.96875,32,3105120,"Espeletia arbelaezii Cuatrec.","Espeletia arbelaezii","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Espeletia",6,7707728,220,414,3065,3105048,FALSE,"Magnoliopsida","Espeletia_arbelaezii"
"275",3105123,"Espeletia ulotricha","[0,0.05)",0,9,3105123,"Espeletia ulotricha Cuatrec.","Espeletia ulotricha","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Espeletia",6,7707728,220,414,3065,3105048,FALSE,"Magnoliopsida","Espeletia_ulotricha"
"276",3105124,"Espeletia argentea","[0.99,1]",1,289,3105124,"Espeletia argentea Humb. & Bonpl.","Espeletia argentea","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Espeletia",6,7707728,220,414,3065,3105048,FALSE,"Magnoliopsida","Espeletia_argentea"
"277",3105137,"Chrysactinium hieracioides","[0.5,0.99)",0.828571428571429,35,3105137,"Chrysactinium hieracioides (Kunth) H.Rob. & Brettell","Chrysactinium hieracioides","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Chrysactinium",6,7707728,220,414,3065,3105126,FALSE,"Magnoliopsida","Chrysactinium_hieracioides"
"278",3105140,"Chrysactinium acaule","[0.5,0.99)",0.923913043478261,92,3105140,"Chrysactinium acaule (Kunth) Wedd.","Chrysactinium acaule","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Chrysactinium",6,7707728,220,414,3065,3105126,FALSE,"Magnoliopsida","Chrysactinium_acaule"
"279",3105286,"Barnadesia pycnophylla","[0.5,0.99)",0.780487804878049,41,3105286,"Barnadesia pycnophylla Muschl.","Barnadesia pycnophylla","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Barnadesia",6,7707728,220,414,3065,3105285,FALSE,"Magnoliopsida","Barnadesia_pycnophylla"
"280",3105299,"Barnadesia glomerata","[0.5,0.99)",0.714285714285714,14,3105299,"Barnadesia glomerata Kuntze","Barnadesia glomerata","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Barnadesia",6,7707728,220,414,3065,3105285,FALSE,"Magnoliopsida","Barnadesia_glomerata"
"281",3105302,"Barnadesia dombeyana","[0.5,0.99)",0.90625,32,3105302,"Barnadesia dombeyana Less.","Barnadesia dombeyana","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Barnadesia",6,7707728,220,414,3065,3105285,FALSE,"Magnoliopsida","Barnadesia_dombeyana"
"282",3105308,"Chuquiraga spinosa","[0.5,0.99)",0.98019801980198,101,3105308,"Chuquiraga spinosa D.Don","Chuquiraga spinosa","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Chuquiraga",6,7707728,220,414,3065,3109501,FALSE,"Magnoliopsida","Chuquiraga_spinosa"
"283",3105310,"Barnadesia odorata","[0.1,0.5)",0.38,150,3105310,"Barnadesia odorata Griseb.","Barnadesia odorata","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Barnadesia",6,7707728,220,414,3065,3105285,FALSE,"Magnoliopsida","Barnadesia_odorata"
"284",3105311,"Barnadesia polyacantha","[0.5,0.99)",0.601941747572815,103,3105311,"Barnadesia polyacantha Wedd.","Barnadesia polyacantha","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Barnadesia",6,7707728,220,414,3065,3105285,FALSE,"Magnoliopsida","Barnadesia_polyacantha"
"285",3105317,"Barnadesia caryophylla","[0.05,0.1)",0.0571428571428571,70,3105317,"Barnadesia caryophylla (Vell.) S.F.Blake","Barnadesia caryophylla","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Barnadesia",6,7707728,220,414,3065,3105285,FALSE,"Magnoliopsida","Barnadesia_caryophylla"
"286",3105322,"Barnadesia lehmannii","[0.5,0.99)",0.8,10,3105322,"Barnadesia lehmannii Hieron. ex Sodiro","Barnadesia lehmannii","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Barnadesia",6,7707728,220,414,3065,3105285,FALSE,"Magnoliopsida","Barnadesia_lehmannii"
"287",3105324,"Barnadesia parviflora","[0.5,0.99)",0.865979381443299,97,3105324,"Barnadesia parviflora Spruce ex Benth. & Hook.fil.","Barnadesia parviflora","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Barnadesia",6,7707728,220,414,3065,3105285,FALSE,"Magnoliopsida","Barnadesia_parviflora"
"288",3105476,"Pachylaena atriplicifolia","[0.5,0.99)",0.897435897435897,78,3105476,"Pachylaena atriplicifolia D.Don ex Hook. & Arn.","Pachylaena atriplicifolia","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Pachylaena",6,7707728,220,414,3065,3105475,FALSE,"Magnoliopsida","Pachylaena_atriplicifolia"
"289",3105554,"Olgaea longifolia","[0,0.05)",0,1,3105554,"Olgaea longifolia (C.Winkl.) Iljin","Olgaea longifolia","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Olgaea",6,7707728,220,414,3065,3105553,FALSE,"Magnoliopsida","Olgaea_longifolia"
"290",3105599,"Microgyne trifurcata","[0.05,0.1)",0.0925925925925926,54,3105599,"Microgyne trifurcata Less.","Microgyne trifurcata","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Microgyne",6,7707728,220,414,3065,7618283,FALSE,"Magnoliopsida","Microgyne_trifurcata"
"291",3105768,"Sonchus tenerrimus","[0,0.05)",8.02825947334618e-05,12456,3105768,"Sonchus tenerrimus L.","Sonchus tenerrimus","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Sonchus",6,7707728,220,414,3065,3105646,FALSE,"Magnoliopsida","Sonchus_tenerrimus"
"292",3105782,"Sonchus asper","[0,0.05)",0.00123429699928685,145832,3105782,"Sonchus asper (L.) Hill","Sonchus asper","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Sonchus",6,7707728,220,414,3065,3105646,FALSE,"Magnoliopsida","Sonchus_asper"
"293",3105813,"Sonchus arvensis","[0,0.05)",4.40674231574309e-05,90770,3105813,"Sonchus arvensis L.","Sonchus arvensis","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Sonchus",6,7707728,220,414,3065,3105646,FALSE,"Magnoliopsida","Sonchus_arvensis"
"294",3106781,"Senecio stigophlebius","[0,0.05)",0,23,3106781,"Senecio stigophlebius Baker","Senecio stigophlebius","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Senecio",6,7707728,220,414,3065,3106738,FALSE,"Magnoliopsida","Senecio_stigophlebius"
"295",3106824,"Senecio crithmoides","[0.5,0.99)",0.625,32,3106824,"Senecio crithmoides Hook. & Arn.","Senecio crithmoides","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Senecio",6,7707728,220,414,3065,3106738,FALSE,"Magnoliopsida","Senecio_crithmoides"
"296",3106887,"Senecio adenotrichius","[0.05,0.1)",0.0579710144927536,138,3106887,"Senecio adenotrichius DC.","Senecio adenotrichius","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Senecio",6,7707728,220,414,3065,3106738,FALSE,"Magnoliopsida","Senecio_adenotrichius"
"297",3106898,"Senecio sinuatilobus","[0,0.05)",0,4,3106898,"Senecio sinuatilobus DC.","Senecio sinuatilobus","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Senecio",6,7707728,220,414,3065,3106738,FALSE,"Magnoliopsida","Senecio_sinuatilobus"
"298",3106963,"Dendrophorbium bomanii","[0.1,0.5)",0.25,16,3106963,"Dendrophorbium bomanii (Fr.) C.Jeffrey","Dendrophorbium bomanii","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Dendrophorbium",6,7707728,220,414,3065,3109929,FALSE,"Magnoliopsida","Dendrophorbium_bomanii"
"299",3106974,"Senecio subsessilis","[0,0.05)",0.00917431192660551,109,3106974,"Senecio subsessilis Oliv. & Hiern","Senecio subsessilis","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Senecio",6,7707728,220,414,3065,3106738,FALSE,"Magnoliopsida","Senecio_subsessilis"
"300",3107007,"Senecio eremophilus","[0,0.05)",0.00183992640294388,1087,3107007,"Senecio eremophilus Richards.","Senecio eremophilus","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Senecio",6,7707728,220,414,3065,3106738,FALSE,"Magnoliopsida","Senecio_eremophilus"
"301",3107270,"Senecio gnidioides","[0.1,0.5)",0.4,20,3107270,"Senecio gnidioides Phil.","Senecio gnidioides","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Senecio",6,7707728,220,414,3065,3106738,FALSE,"Magnoliopsida","Senecio_gnidioides"
"302",3107278,"Senecio deferens","[0.1,0.5)",0.152173913043478,46,3107278,"Senecio deferens Griseb.","Senecio deferens","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Senecio",6,7707728,220,414,3065,3106738,FALSE,"Magnoliopsida","Senecio_deferens"
"303",3107280,"Senecio chilensis","[0.1,0.5)",0.142857142857143,70,3107280,"Senecio chilensis Less.","Senecio chilensis","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Senecio",6,7707728,220,414,3065,3106738,FALSE,"Magnoliopsida","Senecio_chilensis"
"304",3107308,"Senecio ctenophyllus","[0.99,1]",1,30,3107308,"Senecio ctenophyllus Phil.","Senecio ctenophyllus","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Senecio",6,7707728,220,414,3065,3106738,FALSE,"Magnoliopsida","Senecio_ctenophyllus"
"305",3107537,"Senecio comosus","[0.5,0.99)",0.939393939393939,165,3107537,"Senecio comosus Sch.Bip.","Senecio comosus","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Senecio",6,7707728,220,414,3065,3106738,FALSE,"Magnoliopsida","Senecio_comosus"
"306",3107698,"Senecio callosus","[0,0.05)",0.000857632933104631,1166,3107698,"Senecio callosus Sch.Bip.","Senecio callosus","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Senecio",6,7707728,220,414,3065,3106738,FALSE,"Magnoliopsida","Senecio_callosus"
"307",3107702,"Senecio tricuspidatus","[0,0.05)",0.0454545454545455,44,3107702,"Senecio tricuspidatus Hook. & Arn.","Senecio tricuspidatus","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Senecio",6,7707728,220,414,3065,3106738,FALSE,"Magnoliopsida","Senecio_tricuspidatus"
"308",3107722,"Senecio madagascariensis","[0,0.05)",0.0494427558257345,4935,3107722,"Senecio madagascariensis Poir.","Senecio madagascariensis","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Senecio",6,7707728,220,414,3065,3106738,FALSE,"Magnoliopsida","Senecio_madagascariensis"
"309",3107732,"Senecio maulinus","[0.5,0.99)",0.666666666666667,3,3107732,"Senecio maulinus Reiche","Senecio maulinus","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Senecio",6,7707728,220,414,3065,3106738,FALSE,"Magnoliopsida","Senecio_maulinus"
"310",3107765,"Senecio leptolobus","[0,0.05)",0,39,3107765,"Senecio leptolobus DC.","Senecio leptolobus","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Senecio",6,7707728,220,414,3065,3106738,FALSE,"Magnoliopsida","Senecio_leptolobus"
"311",3107780,"Senecio brasiliensis","[0,0.05)",0.00407055630936228,737,3107780,"Senecio brasiliensis (Spreng.) Less.","Senecio brasiliensis","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Senecio",6,7707728,220,414,3065,3106738,FALSE,"Magnoliopsida","Senecio_brasiliensis"
"312",3107865,"Senecio otites","[0,0.05)",0,65,3107865,"Senecio otites Kunze ex DC.","Senecio otites","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Senecio",6,7707728,220,414,3065,3106738,FALSE,"Magnoliopsida","Senecio_otites"
"313",3107903,"Senecio lastarrianus","[0.1,0.5)",0.25,4,3107903,"Senecio lastarrianus J.Rémy","Senecio lastarrianus","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Senecio",6,7707728,220,414,3065,3106738,FALSE,"Magnoliopsida","Senecio_lastarrianus"
"314",3107941,"Senecio hieracium","[0,0.05)",0,32,3107941,"Senecio hieracium J.Rémy","Senecio hieracium","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Senecio",6,7707728,220,414,3065,3106738,FALSE,"Magnoliopsida","Senecio_hieracium"
"315",3107987,"Senecio sylvaticus","[0,0.05)",0,41716,3107987,"Senecio sylvaticus L.","Senecio sylvaticus","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Senecio",6,7707728,220,414,3065,3106738,FALSE,"Magnoliopsida","Senecio_sylvaticus"
"316",3107996,"Senecio candidans","[0,0.05)",0.0454545454545455,66,3107996,"Senecio candidans DC.","Senecio candidans","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Senecio",6,7707728,220,414,3065,3106738,FALSE,"Magnoliopsida","Senecio_candidans"
"317",3108061,"Senecio hypsobates","[0.5,0.99)",0.909090909090909,22,3108061,"Senecio hypsobates Wedd.","Senecio hypsobates","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Senecio",6,7707728,220,414,3065,3106738,FALSE,"Magnoliopsida","Senecio_hypsobates"
"318",3108199,"Senecio minimus","[0,0.05)",0.000139217597104274,7183,4933577,"Erechtites minimus (Poir.) DC.","Erechtites minimus","SPECIES","SYNONYM",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Senecio",6,7707728,220,414,3065,3106738,TRUE,"Magnoliopsida","Erechtites_minimus"
"319",3108222,"Senecio espinosae","[0.99,1]",1,2,3108222,"Senecio espinosae Cabrera","Senecio espinosae","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Senecio",6,7707728,220,414,3065,3106738,FALSE,"Magnoliopsida","Senecio_espinosae"
"320",3108284,"Senecio polygaloides","[0.5,0.99)",0.526315789473684,19,3108284,"Senecio polygaloides Phil.","Senecio polygaloides","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Senecio",6,7707728,220,414,3065,3106738,FALSE,"Magnoliopsida","Senecio_polygaloides"
"321",3108316,"Senecio flaccidus","[0,0.05)",0,5066,3108316,"Senecio flaccidus Less.","Senecio flaccidus","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Senecio",6,7707728,220,414,3065,3106738,FALSE,"Magnoliopsida","Senecio_flaccidus"
"322",3108320,"Senecio gayanus","[0.1,0.5)",0.333333333333333,3,3108320,"Senecio gayanus DC.","Senecio gayanus","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Senecio",6,7707728,220,414,3065,3106738,FALSE,"Magnoliopsida","Senecio_gayanus"
"323",3108356,"Senecio smithii","[0,0.05)",0,200,3108356,"Senecio smithii DC.","Senecio smithii","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Senecio",6,7707728,220,414,3065,3106738,FALSE,"Magnoliopsida","Senecio_smithii"
"324",3108367,"Senecio bahioides","[0,0.05)",0,16,3108367,"Senecio bahioides Hook. & Arn.","Senecio bahioides","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Senecio",6,7707728,220,414,3065,3106738,FALSE,"Magnoliopsida","Senecio_bahioides"
"325",3108383,"Senecio humillimus","[0.5,0.99)",0.945945945945946,37,3108383,"Senecio humillimus Sch.Bip.","Senecio humillimus","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Senecio",6,7707728,220,414,3065,3106738,FALSE,"Magnoliopsida","Senecio_humillimus"
"326",3108399,"Acrisione cymosa","[0,0.05)",0,44,3108399,"Acrisione cymosa (J.Rémy) B.Nord.","Acrisione cymosa","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Acrisione",6,7707728,220,414,3065,3117396,FALSE,"Magnoliopsida","Acrisione_cymosa"
"327",3108402,"Senecio pflanzii","[0.5,0.99)",0.833333333333333,6,3108403,"Culcitium pflanzii Perkins","Culcitium pflanzii","SPECIES","SYNONYM",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Senecio",6,7707728,220,414,3065,3106738,TRUE,"Magnoliopsida","Culcitium_pflanzii"
"328",3108405,"Culcitium canescens","[0.5,0.99)",0.934497816593886,229,3108405,"Culcitium canescens Humb. & Bonpl.","Culcitium canescens","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Culcitium",6,7707728,220,414,3065,8166985,FALSE,"Magnoliopsida","Culcitium_canescens"
"329",3108440,"Senecio cremeiflorus","[0.5,0.99)",0.538461538461538,26,3108440,"Senecio cremeiflorus Mattf.","Senecio cremeiflorus","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Senecio",6,7707728,220,414,3065,3106738,FALSE,"Magnoliopsida","Senecio_cremeiflorus"
"330",3108454,"Senecio farinifer","[0.1,0.5)",0.4,35,3108454,"Senecio farinifer Hook. & Arn.","Senecio farinifer","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Senecio",6,7707728,220,414,3065,3106738,FALSE,"Magnoliopsida","Senecio_farinifer"
"331",3108461,"Senecio algens","[0.5,0.99)",0.977777777777778,45,3108461,"Senecio algens Wedd.","Senecio algens","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Senecio",6,7707728,220,414,3065,3106738,FALSE,"Magnoliopsida","Senecio_algens"
"332",3108482,"Senecio niveoaureus","[0.99,1]",0.993055555555556,288,3108482,"Senecio niveoaureus Cuatrec.","Senecio niveoaureus","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Senecio",6,7707728,220,414,3065,3106738,FALSE,"Magnoliopsida","Senecio_niveoaureus"
"333",3108586,"Senecio bonariensis","[0,0.05)",0.0323325635103926,433,3108586,"Senecio bonariensis Hook. & Arn.","Senecio bonariensis","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Senecio",6,7707728,220,414,3065,3106738,FALSE,"Magnoliopsida","Senecio_bonariensis"
"334",3108620,"Senecio aspericaulis","[0.5,0.99)",0.545454545454545,11,3108620,"Senecio aspericaulis J.Rémy","Senecio aspericaulis","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Senecio",6,7707728,220,414,3065,3106738,FALSE,"Magnoliopsida","Senecio_aspericaulis"
"335",3108638,"Senecio selloi","[0,0.05)",0,211,3108638,"Senecio selloi (Spreng.) DC.","Senecio selloi","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Senecio",6,7707728,220,414,3065,3106738,FALSE,"Magnoliopsida","Senecio_selloi"
"336",3108649,"Senecio filaginoides","[0.5,0.99)",0.594855305466238,311,3108649,"Senecio filaginoides DC.","Senecio filaginoides","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Senecio",6,7707728,220,414,3065,3106738,FALSE,"Magnoliopsida","Senecio_filaginoides"
